2023-07-23 20:05:53.940 [main] INFO  c.p.accomatch.AccomatchApplication - Started AccomatchApplication in 3.73 seconds (process running for 4.591)
2023-07-23 22:34:48.501 [main] INFO  c.p.accomatch.AccomatchApplication - Starting AccomatchApplication using Java 20.0.1 with PID 28212 (C:\Users\hg15y\OneDrive\Desktop\MACS\ASDC\ASDC_Group4\accomatch\target\classes started by hg15y in C:\Users\hg15y\OneDrive\Desktop\MACS\ASDC\ASDC_Group4)
2023-07-23 22:34:48.502 [main] INFO  c.p.accomatch.AccomatchApplication - No active profile set, falling back to 1 default profile: "default"
2023-07-23 22:34:49.376 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2023-07-23 22:34:49.383 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2023-07-23 22:34:49.384 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2023-07-23 22:34:49.384 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
2023-07-23 22:34:49.447 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2023-07-23 22:34:49.447 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 900 ms
2023-07-23 22:34:49.787 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@5382184b, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@77cb452c, org.springframework.security.web.context.SecurityContextHolderFilter@590765c4, org.springframework.security.web.header.HeaderWriterFilter@3dc40ab9, org.springframework.web.filter.CorsFilter@2213639b, org.springframework.security.web.authentication.logout.LogoutFilter@1376883, com.project.accomatch.JWT.JwtFilter@194d329e, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@626d2016, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@193bb809, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2c26ba07, org.springframework.security.web.session.SessionManagementFilter@151ab2b9, org.springframework.security.web.access.ExceptionTranslationFilter@59a2388e, org.springframework.security.web.access.intercept.AuthorizationFilter@3e046e39]
2023-07-23 22:34:49.870 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2023-07-23 22:34:49.882 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2023-07-23 22:34:49.888 [main] INFO  c.p.accomatch.AccomatchApplication - Started AccomatchApplication in 1.641 seconds (process running for 2.316)
2023-07-23 22:35:28.655 [http-nio-8080-exec-2] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-07-23 22:35:28.665 [http-nio-8080-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-07-23 22:35:28.701 [http-nio-8080-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 34 ms
2023-07-23 22:35:29.061 [http-nio-8080-exec-2] INFO  c.p.accomatch.LoggerPack.LoggerClass - Login controller active
2023-07-23 22:35:29.063 [http-nio-8080-exec-2] INFO  c.p.accomatch.LoggerPack.LoggerClass - verifying User credentials for logging in!!
2023-07-23 22:35:31.030 [http-nio-8080-exec-1] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of posts for user: hg1999yogish@gmail.com
2023-07-23 22:35:32.059 [http-nio-8080-exec-3] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of posts for user: hg1999yogish@gmail.com
2023-07-23 22:35:34.992 [http-nio-8080-exec-5] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting the list of posts for Admin.
2023-07-23 22:35:35.964 [http-nio-8080-exec-6] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting the list of posts for Admin.
2023-07-24 21:18:16.946 [main] INFO  c.p.accomatch.AccomatchApplication - Starting AccomatchApplication using Java 20.0.1 with PID 19032 (C:\Users\hg15y\OneDrive\Desktop\MACS\ASDC\ASDC_Group4\accomatch\target\classes started by hg15y in C:\Users\hg15y\OneDrive\Desktop\MACS\ASDC\ASDC_Group4)
2023-07-24 21:18:16.947 [main] INFO  c.p.accomatch.AccomatchApplication - No active profile set, falling back to 1 default profile: "default"
2023-07-24 21:18:17.769 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2023-07-24 21:18:17.776 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2023-07-24 21:18:17.776 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2023-07-24 21:18:17.776 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
2023-07-24 21:18:17.831 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2023-07-24 21:18:17.831 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 852 ms
2023-07-24 21:18:18.123 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@3c770db4, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3e046e39, org.springframework.security.web.context.SecurityContextHolderFilter@648c5fb3, org.springframework.security.web.header.HeaderWriterFilter@483f286e, org.springframework.web.filter.CorsFilter@61cda923, org.springframework.security.web.authentication.logout.LogoutFilter@131a7516, com.project.accomatch.JWT.JwtFilter@1a8df0b3, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7126e26, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@590765c4, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@46fc522d, org.springframework.security.web.session.SessionManagementFilter@3592c1c4, org.springframework.security.web.access.ExceptionTranslationFilter@1fecfaea, org.springframework.security.web.access.intercept.AuthorizationFilter@718fd7c1]
2023-07-24 21:18:18.196 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2023-07-24 21:18:18.206 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2023-07-24 21:18:18.212 [main] INFO  c.p.accomatch.AccomatchApplication - Started AccomatchApplication in 1.525 seconds (process running for 2.097)
2023-07-24 21:19:43.409 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-07-24 21:19:43.412 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-07-24 21:19:43.427 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 15 ms
2023-07-24 21:19:43.681 [http-nio-8080-exec-1] INFO  c.p.accomatch.LoggerPack.LoggerClass - Login controller active
2023-07-24 21:19:43.682 [http-nio-8080-exec-1] INFO  c.p.accomatch.LoggerPack.LoggerClass - verifying User credentials for logging in!!
2023-07-24 21:19:44.663 [http-nio-8080-exec-8] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of posts for user: hg1999yogish@gmail.com
2023-07-24 21:19:45.043 [http-nio-8080-exec-3] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of posts for user: hg1999yogish@gmail.com
2023-07-24 21:19:52.827 [http-nio-8080-exec-2] INFO  c.p.accomatch.LoggerPack.LoggerClass - get user information controller active
2023-07-24 21:19:52.913 [http-nio-8080-exec-2] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting user Details
2023-07-24 21:19:53.075 [http-nio-8080-exec-10] INFO  c.p.accomatch.LoggerPack.LoggerClass - get user information controller active
2023-07-24 21:19:53.099 [http-nio-8080-exec-10] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting user Details
2023-07-24 21:19:56.221 [http-nio-8080-exec-8] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of posts for user: hg1999yogish@gmail.com
2023-07-24 21:19:56.492 [http-nio-8080-exec-3] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of posts for user: hg1999yogish@gmail.com
2023-07-24 21:20:01.749 [http-nio-8080-exec-2] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of posts for user: hg1999yogish@gmail.com
2023-07-24 21:20:02.099 [http-nio-8080-exec-10] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of posts for user: hg1999yogish@gmail.com
2023-07-24 21:22:03.133 [http-nio-8080-exec-4] INFO  c.p.accomatch.LoggerPack.LoggerClass - Login controller active
2023-07-24 21:22:03.133 [http-nio-8080-exec-4] INFO  c.p.accomatch.LoggerPack.LoggerClass - verifying User credentials for logging in!!
2023-07-24 21:22:03.409 [http-nio-8080-exec-5] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of posts for user: hg1999yogish@gmail.com
2023-07-24 21:22:03.670 [http-nio-8080-exec-7] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of posts for user: hg1999yogish@gmail.com
2023-07-24 21:22:06.477 [http-nio-8080-exec-10] INFO  c.p.accomatch.LoggerPack.LoggerClass - get user information controller active
2023-07-24 21:22:06.577 [http-nio-8080-exec-10] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting user Details
2023-07-24 21:22:06.725 [http-nio-8080-exec-9] INFO  c.p.accomatch.LoggerPack.LoggerClass - get user information controller active
2023-07-24 21:22:06.743 [http-nio-8080-exec-9] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting user Details
2023-07-24 21:22:25.553 [http-nio-8080-exec-3] INFO  c.p.accomatch.LoggerPack.LoggerClass - get user information controller active
2023-07-24 21:22:25.572 [http-nio-8080-exec-3] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting user Details
2023-07-24 21:22:25.885 [http-nio-8080-exec-4] INFO  c.p.accomatch.LoggerPack.LoggerClass - get user information controller active
2023-07-24 21:22:25.910 [http-nio-8080-exec-4] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting user Details
2023-07-24 21:23:44.380 [http-nio-8080-exec-7] INFO  c.p.accomatch.LoggerPack.LoggerClass - get user information controller active
2023-07-24 21:23:44.410 [http-nio-8080-exec-7] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting user Details
2023-07-24 21:23:44.621 [http-nio-8080-exec-6] INFO  c.p.accomatch.LoggerPack.LoggerClass - get user information controller active
2023-07-24 21:23:44.640 [http-nio-8080-exec-6] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting user Details
2023-07-24 21:24:22.620 [main] INFO  c.p.accomatch.AccomatchApplication - Starting AccomatchApplication using Java 20.0.1 with PID 25980 (C:\Users\hg15y\OneDrive\Desktop\MACS\ASDC\ASDC_Group4\accomatch\target\classes started by hg15y in C:\Users\hg15y\OneDrive\Desktop\MACS\ASDC\ASDC_Group4)
2023-07-24 21:24:22.622 [main] INFO  c.p.accomatch.AccomatchApplication - No active profile set, falling back to 1 default profile: "default"
2023-07-24 21:24:23.442 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2023-07-24 21:24:23.449 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2023-07-24 21:24:23.450 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2023-07-24 21:24:23.450 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
2023-07-24 21:24:23.509 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2023-07-24 21:24:23.510 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 852 ms
2023-07-24 21:24:23.865 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@b5ac0c1, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@224c7de4, org.springframework.security.web.context.SecurityContextHolderFilter@5bda157e, org.springframework.security.web.header.HeaderWriterFilter@61037caf, org.springframework.web.filter.CorsFilter@36ad229b, org.springframework.security.web.authentication.logout.LogoutFilter@be164d8, com.project.accomatch.JWT.JwtFilter@42f85fa4, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@21390938, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@13213f26, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@55846997, org.springframework.security.web.session.SessionManagementFilter@486e9d1d, org.springframework.security.web.access.ExceptionTranslationFilter@7926352f, org.springframework.security.web.access.intercept.AuthorizationFilter@2a0ea492]
2023-07-24 21:24:23.965 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2023-07-24 21:24:23.981 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2023-07-24 21:24:23.988 [main] INFO  c.p.accomatch.AccomatchApplication - Started AccomatchApplication in 1.646 seconds (process running for 2.902)
2023-07-24 21:38:25.621 [main] INFO  c.p.accomatch.AccomatchApplication - Starting AccomatchApplication using Java 20.0.1 with PID 12440 (C:\Users\hg15y\OneDrive\Desktop\MACS\ASDC\ASDC_Group4\accomatch\target\classes started by hg15y in C:\Users\hg15y\OneDrive\Desktop\MACS\ASDC\ASDC_Group4)
2023-07-24 21:38:25.623 [main] INFO  c.p.accomatch.AccomatchApplication - No active profile set, falling back to 1 default profile: "default"
2023-07-24 21:38:26.366 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2023-07-24 21:38:26.373 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2023-07-24 21:38:26.374 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2023-07-24 21:38:26.374 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
2023-07-24 21:38:26.444 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2023-07-24 21:38:26.444 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 789 ms
2023-07-24 21:38:26.754 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@581b1c08, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1c240cf2, org.springframework.security.web.context.SecurityContextHolderFilter@d13960e, org.springframework.security.web.header.HeaderWriterFilter@18b6d3c1, org.springframework.web.filter.CorsFilter@78b7f805, org.springframework.security.web.authentication.logout.LogoutFilter@47b33e07, com.project.accomatch.JWT.JwtFilter@36c281ed, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5e593b08, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3d53e6f7, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@58f2466c, org.springframework.security.web.session.SessionManagementFilter@5a0e0886, org.springframework.security.web.access.ExceptionTranslationFilter@60f77af, org.springframework.security.web.access.intercept.AuthorizationFilter@4f116ca2]
2023-07-24 21:38:26.850 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2023-07-24 21:38:26.862 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2023-07-24 21:38:26.867 [main] INFO  c.p.accomatch.AccomatchApplication - Started AccomatchApplication in 1.486 seconds (process running for 2.174)
2023-07-24 21:51:40.186 [main] INFO  c.p.accomatch.AccomatchApplication - Starting AccomatchApplication using Java 20.0.1 with PID 6412 (C:\Users\hg15y\OneDrive\Desktop\MACS\ASDC\ASDC_Group4\accomatch\target\classes started by hg15y in C:\Users\hg15y\OneDrive\Desktop\MACS\ASDC\ASDC_Group4)
2023-07-24 21:51:40.187 [main] INFO  c.p.accomatch.AccomatchApplication - No active profile set, falling back to 1 default profile: "default"
2023-07-24 21:51:40.928 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2023-07-24 21:51:40.934 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2023-07-24 21:51:40.935 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2023-07-24 21:51:40.935 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
2023-07-24 21:51:40.995 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2023-07-24 21:51:40.995 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 777 ms
2023-07-24 21:51:41.297 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@4bc6da03, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4f59a516, org.springframework.security.web.context.SecurityContextHolderFilter@174721c4, org.springframework.security.web.header.HeaderWriterFilter@51da32e5, org.springframework.web.filter.CorsFilter@4e22368c, org.springframework.security.web.authentication.logout.LogoutFilter@e9474f, com.project.accomatch.JWT.JwtFilter@4693a9ef, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@322e49ee, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7126e26, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@411cd156, org.springframework.security.web.session.SessionManagementFilter@6518fdfd, org.springframework.security.web.access.ExceptionTranslationFilter@78da899f, org.springframework.security.web.access.intercept.AuthorizationFilter@7f0b93b4]
2023-07-24 21:51:41.396 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2023-07-24 21:51:41.407 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2023-07-24 21:51:41.413 [main] INFO  c.p.accomatch.AccomatchApplication - Started AccomatchApplication in 1.463 seconds (process running for 2.24)
2023-07-24 21:52:28.175 [http-nio-8080-exec-5] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-07-24 21:52:28.176 [http-nio-8080-exec-5] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-07-24 21:52:28.197 [http-nio-8080-exec-5] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 20 ms
2023-07-24 21:52:28.465 [http-nio-8080-exec-5] INFO  c.p.accomatch.LoggerPack.LoggerClass - Login controller active
2023-07-24 21:52:28.465 [http-nio-8080-exec-5] INFO  c.p.accomatch.LoggerPack.LoggerClass - verifying User credentials for logging in!!
2023-07-24 21:52:29.682 [http-nio-8080-exec-2] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of posts for user: hg1999yogish@gmail.com
2023-07-24 21:52:30.086 [http-nio-8080-exec-6] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of posts for user: hg1999yogish@gmail.com
2023-07-24 21:54:27.731 [http-nio-8080-exec-1] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of posts for user: hg1999yogish@gmail.com
2023-07-24 21:54:27.957 [http-nio-8080-exec-7] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of posts for user: hg1999yogish@gmail.com
2023-07-24 21:56:19.782 [http-nio-8080-exec-1] INFO  c.p.accomatch.LoggerPack.LoggerClass - Login controller active
2023-07-24 21:56:19.782 [http-nio-8080-exec-1] INFO  c.p.accomatch.LoggerPack.LoggerClass - verifying User credentials for logging in!!
2023-07-24 21:56:20.070 [http-nio-8080-exec-7] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of posts for user: dhrumil.gosaliya@gmail.com
2023-07-24 21:56:20.437 [http-nio-8080-exec-5] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of posts for user: dhrumil.gosaliya@gmail.com
2023-07-24 21:56:35.830 [http-nio-8080-exec-10] INFO  c.p.accomatch.LoggerPack.LoggerClass - get user information controller active
2023-07-24 21:56:35.853 [http-nio-8080-exec-10] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting user Details
2023-07-24 21:56:36.074 [http-nio-8080-exec-3] INFO  c.p.accomatch.LoggerPack.LoggerClass - get user information controller active
2023-07-24 21:56:36.100 [http-nio-8080-exec-3] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting user Details
2023-07-24 21:57:17.037 [http-nio-8080-exec-4] INFO  c.p.accomatch.LoggerPack.LoggerClass - Login controller active
2023-07-24 21:57:17.037 [http-nio-8080-exec-4] INFO  c.p.accomatch.LoggerPack.LoggerClass - verifying User credentials for logging in!!
2023-07-24 21:57:17.313 [http-nio-8080-exec-8] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of posts for user: dhrumil.gosaliya@gmail.com
2023-07-24 21:57:17.569 [http-nio-8080-exec-9] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of posts for user: dhrumil.gosaliya@gmail.com
2023-07-24 21:57:34.794 [http-nio-8080-exec-5] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of posts for user: dhrumil.gosaliya@gmail.com
2023-07-24 21:57:34.856 [http-nio-8080-exec-2] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of posts for user: dhrumil.gosaliya@gmail.com
2023-07-24 21:58:10.347 [http-nio-8080-exec-3] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting the list of posts for Admin.
2023-07-24 21:58:10.708 [http-nio-8080-exec-4] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting the list of posts for Admin.
2023-07-24 21:58:14.272 [http-nio-8080-exec-8] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of posts for user: dhrumil.gosaliya@gmail.com
2023-07-24 21:58:14.527 [http-nio-8080-exec-9] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of posts for user: dhrumil.gosaliya@gmail.com
2023-07-24 21:58:16.065 [http-nio-8080-exec-5] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting the list of posts for Admin.
2023-07-24 21:58:16.312 [http-nio-8080-exec-2] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting the list of posts for Admin.
2023-07-24 21:58:29.134 [http-nio-8080-exec-6] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting the list of posts for Admin based on status: -1
2023-07-24 21:58:34.174 [http-nio-8080-exec-10] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting the list of posts for Admin based on status: 0
2023-07-24 21:58:37.129 [http-nio-8080-exec-3] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting the list of posts for Admin based on status: 1
2023-07-24 21:59:03.442 [http-nio-8080-exec-4] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of posts for user: dhrumil.gosaliya@gmail.com
2023-07-24 21:59:03.694 [http-nio-8080-exec-8] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of posts for user: dhrumil.gosaliya@gmail.com
2023-07-24 22:00:08.271 [http-nio-8080-exec-2] INFO  c.p.accomatch.LoggerPack.LoggerClass - get user information controller active
2023-07-24 22:00:08.289 [http-nio-8080-exec-2] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting user Details
2023-07-24 22:00:08.603 [http-nio-8080-exec-6] INFO  c.p.accomatch.LoggerPack.LoggerClass - get user information controller active
2023-07-24 22:00:08.691 [http-nio-8080-exec-6] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting user Details
2023-07-24 22:00:10.044 [http-nio-8080-exec-4] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of posts for user: dhrumil.gosaliya@gmail.com
2023-07-24 22:00:10.308 [http-nio-8080-exec-8] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of posts for user: dhrumil.gosaliya@gmail.com
2023-07-24 22:00:14.410 [http-nio-8080-exec-7] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting details of post with application ID 2 for user: dhrumil.gosaliya@gmail.com
2023-07-24 22:00:14.606 [http-nio-8080-exec-5] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting details of post with application ID 2 for user: dhrumil.gosaliya@gmail.com
2023-07-24 22:00:14.962 [http-nio-8080-exec-10] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of images for post with application ID: 2
2023-07-24 22:00:15.143 [http-nio-8080-exec-3] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of images for post with application ID: 2
2023-07-24 22:00:15.357 [http-nio-8080-exec-4] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of food preference for post with application ID: 2
2023-07-24 22:00:15.419 [http-nio-8080-exec-8] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of food preference for post with application ID: 2
2023-07-24 22:00:15.740 [http-nio-8080-exec-9] INFO  c.p.accomatch.LoggerPack.LoggerClass - Getting list of gender preference for post with application ID: 2
